experiment,cost_ratio,C_FP,C_FN,optimal_threshold,precision,recall,alert_rate,value_recall,cost_reduction_pct
paysim_fixed,2,46209.63,92419.26,0.001,1.0,0.9981211836542978,0.0032856006425861775,0.9998868856559971,-219.99999999999997
paysim_fixed,5,46209.63,231048.15,0.001,1.0,0.9981211836542978,0.0032856006425861775,0.9998868856559971,-263.6363636363636
paysim_fixed,10,46209.63,462096.3,0.001,1.0,0.9981211836542978,0.0032856006425861775,0.9998868856559971,-280.9523809523809
paysim_fixed,25,46209.63,1155240.75,0.001,1.0,0.9981211836542978,0.0032856006425861775,0.9998868856559971,-292.15686274509807
paysim_fixed,50,46209.63,2310481.5,0.001,1.0,0.9981211836542978,0.0032856006425861775,0.9998868856559971,-296.03960396039605
paysim_fixed,100,46209.63,4620963.0,0.001,1.0,0.9981211836542978,0.0032856006425861775,0.9998868856559971,-298.0099502487561
paysim_fixed,250,46209.63,11552407.5,0.001,1.0,0.9981211836542978,0.0032856006425861775,0.9998868856559971,-299.2015968063872
